season,game_date,season_type,away_team,home_team
2019-20,2020-03-08,regular,NOP,MIN
2019-20,2020-03-08,regular,OKC,BOS
2019-20,2020-03-08,regular,ORL,HOU
2019-20,2020-03-08,regular,SAS,CLE
2019-20,2020-03-08,regular,TOR,SAC
2019-20,2020-03-09,regular,CHA,ATL
2019-20,2020-03-09,regular,MIL,DEN
2019-20,2020-03-09,regular,TOR,UTA
2019-20,2020-03-10,regular,BKN,LAL
2019-20,2020-03-10,regular,BOS,IND
2019-20,2020-03-10,regular,CLE,CHI
2019-20,2020-03-10,regular,DAL,SAS
2019-20,2020-03-10,regular,LAC,GSW
2019-20,2020-03-10,regular,MIN,HOU
2019-20,2020-03-10,regular,NYK,WAS
2019-20,2020-03-10,regular,ORL,MEM
2019-20,2020-03-10,regular,PHX,POR
2019-20,2020-03-11,regular,CHA,MIA
2019-20,2020-03-11,regular,DEN,DAL
2019-20,2020-03-11,regular,DET,PHI
2019-20,2020-03-11,regular,NYK,ATL
2019-20,2020-07-30,regular,LAC,LAL
2019-20,2020-07-30,regular,UTA,NOP
2019-20,2020-07-31,regular,BOS,MIL
2019-20,2020-07-31,regular,HOU,DAL
2019-20,2020-07-31,regular,MEM,POR
2019-20,2020-07-31,regular,ORL,BKN
2019-20,2020-07-31,regular,PHX,WAS
2019-20,2020-07-31,regular,SAC,SAS
2019-20,2020-08-01,regular,LAL,TOR
2019-20,2020-08-01,regular,MIA,DEN
2019-20,2020-08-01,regular,NOP,LAC
2019-20,2020-08-01,regular,PHI,IND
2019-20,2020-08-01,regular,UTA,OKC
2019-20,2020-08-02,regular,DAL,PHX
2019-20,2020-08-02,regular,MIL,HOU
2019-20,2020-08-02,regular,POR,BOS
2019-20,2020-08-02,regular,SAC,ORL
2019-20,2020-08-02,regular,SAS,MEM
2019-20,2020-08-02,regular,WAS,BKN
2019-20,2020-08-03,regular,DEN,OKC
2019-20,2020-08-03,regular,IND,WAS
2019-20,2020-08-03,regular,LAL,UTA
2019-20,2020-08-03,regular,MEM,NOP
2019-20,2020-08-03,regular,SAS,PHI
2019-20,2020-08-03,regular,TOR,MIA
2019-20,2020-08-04,regular,BKN,MIL
2019-20,2020-08-04,regular,BOS,MIA
2019-20,2020-08-04,regular,DAL,SAC
2019-20,2020-08-04,regular,HOU,POR
2019-20,2020-08-04,regular,ORL,IND
2019-20,2020-08-04,regular,PHX,LAC
2019-20,2020-08-05,regular,BKN,BOS
2019-20,2020-08-05,regular,DEN,SAS
2019-20,2020-08-05,regular,MEM,UTA
2019-20,2020-08-05,regular,OKC,LAL
2019-20,2020-08-05,regular,PHI,WAS
2019-20,2020-08-05,regular,TOR,ORL
2019-20,2020-08-06,regular,IND,PHX
2019-20,2020-08-06,regular,LAC,DAL
2019-20,2020-08-06,regular,LAL,HOU
2019-20,2020-08-06,regular,MIA,MIL
2019-20,2020-08-06,regular,NOP,SAC
2019-20,2020-08-06,regular,POR,DEN
2019-20,2020-08-07,regular,BOS,TOR
2019-20,2020-08-07,regular,OKC,MEM
2019-20,2020-08-07,regular,ORL,PHI
2019-20,2020-08-07,regular,SAC,BKN
2019-20,2020-08-07,regular,UTA,SAS
2019-20,2020-08-07,regular,WAS,NOP
2019-20,2020-08-08,regular,LAC,POR
2019-20,2020-08-08,regular,LAL,IND
2019-20,2020-08-08,regular,MIL,DAL
2019-20,2020-08-08,regular,PHX,MIA
2019-20,2020-08-08,regular,UTA,DEN
2019-20,2020-08-09,regular,BKN,LAC
2019-20,2020-08-09,regular,HOU,SAC
2019-20,2020-08-09,regular,MEM,TOR
2019-20,2020-08-09,regular,ORL,BOS
2019-20,2020-08-09,regular,PHI,POR
2019-20,2020-08-09,regular,SAS,NOP
2019-20,2020-08-09,regular,WAS,OKC
2019-20,2020-08-10,regular,DAL,UTA
2019-20,2020-08-10,regular,DEN,LAL
2019-20,2020-08-10,regular,IND,MIA
2019-20,2020-08-10,regular,OKC,PHX
2019-20,2020-08-10,regular,TOR,MIL
2019-20,2020-08-11,regular,BKN,ORL
2019-20,2020-08-11,regular,BOS,MEM
2019-20,2020-08-11,regular,HOU,SAS
2019-20,2020-08-11,regular,MIL,WAS
2019-20,2020-08-11,regular,NOP,SAC
2019-20,2020-08-11,regular,PHX,PHI
2019-20,2020-08-11,regular,POR,DAL
2019-20,2020-08-12,regular,IND,HOU
2019-20,2020-08-12,regular,LAC,DEN
2019-20,2020-08-12,regular,MIA,OKC
2019-20,2020-08-12,regular,TOR,PHI
2019-20,2020-08-13,regular,DAL,PHX
2019-20,2020-08-13,regular,MIL,MEM
2019-20,2020-08-13,regular,NOP,ORL
2019-20,2020-08-13,regular,POR,BKN
2019-20,2020-08-13,regular,SAC,LAL
2019-20,2020-08-13,regular,SAS,UTA
2019-20,2020-08-13,regular,WAS,BOS
2019-20,2020-08-14,regular,DEN,TOR
2019-20,2020-08-14,regular,MIA,IND
2019-20,2020-08-14,regular,OKC,LAC
2019-20,2020-08-14,regular,PHI,HOU
2019-20,2020-08-15,play_in,MEM,POR
2019-20,2020-08-17,playoffs,BKN,TOR
2019-20,2020-08-17,playoffs,DAL,LAC
2019-20,2020-08-17,playoffs,PHI,BOS
2019-20,2020-08-17,playoffs,UTA,DEN
2019-20,2020-08-18,playoffs,MIA,IND
2019-20,2020-08-18,playoffs,OKC,HOU
2019-20,2020-08-18,playoffs,ORL,MIL
2019-20,2020-08-18,playoffs,POR,LAL
2019-20,2020-08-19,playoffs,BKN,TOR
2019-20,2020-08-19,playoffs,DAL,LAC
2019-20,2020-08-19,playoffs,PHI,BOS
2019-20,2020-08-19,playoffs,UTA,DEN
2019-20,2020-08-20,playoffs,MIA,IND
2019-20,2020-08-20,playoffs,OKC,HOU
2019-20,2020-08-20,playoffs,ORL,MIL
2019-20,2020-08-20,playoffs,POR,LAL
2019-20,2020-08-21,playoffs,BOS,PHI
2019-20,2020-08-21,playoffs,DEN,UTA
2019-20,2020-08-21,playoffs,LAC,DAL
2019-20,2020-08-21,playoffs,TOR,BKN
2019-20,2020-08-22,playoffs,HOU,OKC
2019-20,2020-08-22,playoffs,IND,MIA
2019-20,2020-08-22,playoffs,LAL,POR
2019-20,2020-08-22,playoffs,MIL,ORL
2019-20,2020-08-23,playoffs,BOS,PHI
2019-20,2020-08-23,playoffs,DEN,UTA
2019-20,2020-08-23,playoffs,LAC,DAL
2019-20,2020-08-23,playoffs,TOR,BKN
2019-20,2020-08-24,playoffs,HOU,OKC
2019-20,2020-08-24,playoffs,IND,MIA
2019-20,2020-08-24,playoffs,LAL,POR
2019-20,2020-08-24,playoffs,MIL,ORL
2019-20,2020-08-25,playoffs,DAL,LAC
2019-20,2020-08-25,playoffs,UTA,DEN
2019-20,2020-08-29,playoffs,OKC,HOU
2019-20,2020-08-29,playoffs,ORL,MIL
2019-20,2020-08-29,playoffs,POR,LAL
2019-20,2020-08-30,playoffs,BOS,TOR
2019-20,2020-08-30,playoffs,DEN,UTA
2019-20,2020-08-30,playoffs,LAC,DAL
2019-20,2020-08-31,playoffs,HOU,OKC
2019-20,2020-08-31,playoffs,MIA,MIL
2019-20,2020-09-01,playoffs,BOS,TOR
2019-20,2020-09-01,playoffs,UTA,DEN
2019-20,2020-09-02,playoffs,MIA,MIL
2019-20,2020-09-02,playoffs,OKC,HOU
2019-20,2020-09-03,playoffs,DEN,LAC
2019-20,2020-09-03,playoffs,TOR,BOS
2019-20,2020-09-04,playoffs,HOU,LAL
2019-20,2020-09-04,playoffs,MIL,MIA
2019-20,2020-09-05,playoffs,DEN,LAC
2019-20,2020-09-05,playoffs,TOR,BOS
2019-20,2020-09-06,playoffs,HOU,LAL
2019-20,2020-09-06,playoffs,MIL,MIA
2019-20,2020-09-07,playoffs,BOS,TOR
2019-20,2020-09-07,playoffs,LAC,DEN
2019-20,2020-09-08,playoffs,LAL,HOU
2019-20,2020-09-08,playoffs,MIA,MIL
2019-20,2020-09-09,playoffs,LAC,DEN
2019-20,2020-09-09,playoffs,TOR,BOS
2019-20,2020-09-10,playoffs,LAL,HOU
2019-20,2020-09-11,playoffs,BOS,TOR
2019-20,2020-09-11,playoffs,DEN,LAC
2019-20,2020-09-12,playoffs,HOU,LAL
2019-20,2020-09-13,playoffs,LAC,DEN
2019-20,2020-09-15,playoffs,DEN,LAC
2019-20,2020-09-15,playoffs,MIA,BOS
2019-20,2020-09-17,playoffs,MIA,BOS
2019-20,2020-09-18,playoffs,DEN,LAL
2019-20,2020-09-19,playoffs,BOS,MIA
2019-20,2020-09-20,playoffs,DEN,LAL
2019-20,2020-09-22,playoffs,LAL,DEN
2019-20,2020-09-23,playoffs,BOS,MIA
2019-20,2020-09-24,playoffs,LAL,DEN
2019-20,2020-09-25,playoffs,MIA,BOS
2019-20,2020-09-26,playoffs,DEN,LAL
2019-20,2020-09-27,playoffs,BOS,MIA
2019-20,2020-09-30,playoffs,MIA,LAL
2019-20,2020-10-02,playoffs,MIA,LAL
2019-20,2020-10-04,playoffs,LAL,MIA
2019-20,2020-10-06,playoffs,LAL,MIA
2019-20,2020-10-09,playoffs,MIA,LAL
2019-20,2020-10-11,playoffs,LAL,MIA
2020-21,2020-12-11,preseason,HOU,CHI
2020-21,2020-12-11,preseason,LAC,LAL
2020-21,2020-12-11,preseason,NYK,DET
2020-21,2020-12-11,preseason,ORL,ATL
2020-21,2020-12-11,preseason,SAC,POR
2020-21,2020-12-12,preseason,DAL,MIL
2020-21,2020-12-12,preseason,DEN,GSW
2020-21,2020-12-12,preseason,IND,CLE
2020-21,2020-12-12,preseason,MEM,MIN
2020-21,2020-12-12,preseason,OKC,SAS
2020-21,2020-12-12,preseason,PHX,UTA
2020-21,2020-12-12,preseason,TOR,CHA
2020-21,2020-12-13,preseason,HOU,CHI
2020-21,2020-12-13,preseason,LAC,LAL
2020-21,2020-12-13,preseason,NYK,DET
2020-21,2020-12-13,preseason,ORL,ATL
2020-21,2020-12-13,preseason,SAC,POR
2020-21,2020-12-13,preseason,WAS,BKN
2020-21,2020-12-14,preseason,DAL,MIL
2020-21,2020-12-14,preseason,IND,CLE
2020-21,2020-12-14,preseason,MEM,MIN
2020-21,2020-12-14,preseason,NOP,MIA
2020-21,2020-12-14,preseason,PHX,UTA
2020-21,2020-12-14,preseason,TOR,CHA
2020-21,2020-12-15,preseason,BOS,PHI
2020-21,2020-12-15,preseason,GSW,SAC
2020-21,2020-12-15,preseason,SAS,HOU
2020-21,2020-12-16,preseason,CHI,OKC
2020-21,2020-12-16,preseason,CLE,NYK
2020-21,2020-12-16,preseason,LAL,PHX
2020-21,2020-12-16,preseason,POR,DEN
2020-21,2020-12-17,preseason,ATL,MEM
2020-21,2020-12-17,preseason,CHA,ORL
2020-21,2020-12-17,preseason,DET,WAS
2020-21,2020-12-17,preseason,GSW,SAC
2020-21,2020-12-17,preseason,MIN,DAL
2020-21,2020-12-17,preseason,SAS,HOU
2020-21,2020-12-17,preseason,UTA,LAC
2020-21,2020-12-18,preseason,BKN,BOS
2020-21,2020-12-18,preseason,CHI,OKC
2020-21,2020-12-18,preseason,CLE,NYK
2020-21,2020-12-18,preseason,LAL,PHX
2020-21,2020-12-18,preseason,MIA,TOR
2020-21,2020-12-18,preseason,MIL,NOP
2020-21,2020-12-18,preseason,PHI,IND
2020-21,2020-12-18,preseason,POR,DEN
2020-21,2020-12-19,preseason,ATL,MEM
2020-21,2020-12-19,preseason,CHA,ORL
2020-21,2020-12-19,preseason,DET,WAS
2020-21,2020-12-22,regular,GSW,BKN
2020-21,2020-12-22,regular,LAC,LAL
2020-21,2020-12-23,regular,ATL,CHI
2020-21,2020-12-23,regular,CHA,CLE
2020-21,2020-12-23,regular,DAL,PHX
2020-21,2020-12-23,regular,DET,MIN
2020-21,2020-12-23,regular,MIA,ORL
2020-21,2020-12-23,regular,MIL,BOS
2020-21,2020-12-23,regular,NOP,TOR
2020-21,2020-12-23,regular,NYK,IND
2020-21,2020-12-23,regular,SAC,DEN
2020-21,2020-12-23,regular,SAS,MEM
2020-21,2020-12-23,regular,UTA,POR
2020-21,2020-12-23,regular,WAS,PHI
2020-21,2020-12-25,regular,BKN,BOS
2020-21,2020-12-25,regular,DAL,LAL
2020-21,2020-12-25,regular,GSW,MIL
2020-21,2020-12-25,regular,LAC,DEN
2020-21,2020-12-25,regular,NOP,MIA
2020-21,2020-12-26,regular,ATL,MEM
2020-21,2020-12-26,regular,CLE,DET
2020-21,2020-12-26,regular,HOU,POR
2020-21,2020-12-26,regular,IND,CHI
2020-21,2020-12-26,regular,MIN,UTA
2020-21,2020-12-26,regular,OKC,CHA
2020-21,2020-12-26,regular,ORL,WAS
2020-21,2020-12-26,regular,PHI,NYK
2020-21,2020-12-26,regular,PHX,SAC
2020-21,2020-12-26,regular,TOR,SAS
2020-21,2020-12-27,regular,BKN,CHA
2020-21,2020-12-27,regular,BOS,IND
2020-21,2020-12-27,regular,DAL,LAC
2020-21,2020-12-27,regular,GSW,CHI
2020-21,2020-12-27,regular,MIL,NYK
2020-21,2020-12-27,regular,MIN,LAL
2020-21,2020-12-27,regular,ORL,WAS
2020-21,2020-12-27,regular,PHI,CLE
2020-21,2020-12-27,regular,PHX,SAC
2020-21,2020-12-27,regular,SAS,NOP
2020-21,2020-12-28,regular,DET,ATL
2020-21,2020-12-28,regular,HOU,DEN
2020-21,2020-12-28,regular,MEM,BKN
2020-21,2020-12-28,regular,POR,LAL
2020-21,2020-12-28,regular,UTA,OKC
2020-21,2020-12-29,regular,BOS,IND
2020-21,2020-12-29,regular,CHI,WAS
2020-21,2020-12-29,regular,DEN,SAC
2020-21,2020-12-29,regular,GSW,DET
2020-21,2020-12-29,regular,MIL,MIA
2020-21,2020-12-29,regular,MIN,LAC
2020-21,2020-12-29,regular,NOP,PHX
2020-21,2020-12-29,regular,NYK,CLE
2020-21,2020-12-29,regular,ORL,OKC
2020-21,2020-12-29,regular,TOR,PHI
2020-21,2020-12-30,regular,ATL,BKN
2020-21,2020-12-30,regular,CHA,DAL
2020-21,2020-12-30,regular,LAL,SAS
2020-21,2020-12-30,regular,MEM,BOS
2020-21,2020-12-30,regular,MIL,MIA
2020-21,2020-12-30,regular,POR,LAC
2020-21,2020-12-31,regular,CHI,WAS
2020-21,2020-12-31,regular,CLE,IND
2020-21,2020-12-31,regular,NOP,OKC
2020-21,2020-12-31,regular,NYK,TOR
2020-21,2020-12-31,regular,PHI,ORL
2020-21,2020-12-31,regular,PHX,UTA
2020-21,2020-12-31,regular,SAC,HOU
2020-21,2021-01-01,regular,ATL,BKN
2020-21,2021-01-01,regular,BOS,DET
2020-21,2021-01-01,regular,CHI,MIL
2020-21,2021-01-01,regular,LAC,UTA
2020-21,2021-01-01,regular,LAL,SAS
2020-21,2021-01-01,regular,MEM,CHA
2020-21,2021-01-01,regular,MIA,DAL
2020-21,2021-01-01,regular,PHX,DEN
2020-21,2021-01-01,regular,POR,GSW
2020-21,2021-01-01,regular,WAS,MIN
2020-21,2021-01-02,regular,CHA,PHI
2020-21,2021-01-02,regular,CLE,ATL
2020-21,2021-01-02,regular,NYK,IND
2020-21,2021-01-02,regular,OKC,ORL
2020-21,2021-01-02,regular,SAC,HOU
2020-21,2021-01-02,regular,TOR,NOP
2020-21,2021-01-03,regular,BOS,DET
2020-21,2021-01-03,regular,DAL,CHI
2020-21,2021-01-03,regular,DEN,MIN
2020-21,2021-01-03,regular,LAC,PHX
2020-21,2021-01-03,regular,LAL,MEM
2020-21,2021-01-03,regular,POR,GSW
2020-21,2021-01-03,regular,UTA,SAS
2020-21,2021-01-03,regular,WAS,BKN
2020-21,2021-01-04,regular,BOS,TOR
2020-21,2021-01-04,regular,CHA,PHI
2020-21,2021-01-04,regular,CLE,ORL
2020-21,2021-01-04,regular,DAL,HOU
2020-21,2021-01-04,regular,DET,MIL
2020-21,2021-01-04,regular,IND,NOP
2020-21,2021-01-04,regular,NYK,ATL
2020-21,2021-01-04,regular,OKC,MIA
2020-21,2021-01-04,regular,SAC,GSW
2020-21,2021-01-05,regular,CHI,POR
2020-21,2021-01-05,regular,LAL,MEM
2020-21,2021-01-05,regular,MIN,DEN
2020-21,2021-01-05,regular,SAS,LAC
2020-21,2021-01-05,regular,UTA,BKN
2020-21,2021-01-06,regular,BOS,MIA
2020-21,2021-01-06,regular,CHA,ATL
2020-21,2021-01-06,regular,CHI,SAC
2020-21,2021-01-06,regular,CLE,ORL
2020-21,2021-01-06,regular,DET,MIL
2020-21,2021-01-06,regular,HOU,IND
2020-21,2021-01-06,regular,LAC,GSW
2020-21,2021-01-06,regular,OKC,NOP
2020-21,2021-01-06,regular,TOR,PHX
2020-21,2021-01-06,regular,UTA,NYK
2020-21,2021-01-06,regular,WAS,PHI
2020-21,2021-01-07,regular,CLE,MEM
2020-21,2021-01-07,regular,DAL,DEN
2020-21,2021-01-07,regular,MIN,POR
2020-21,2021-01-07,regular,PHI,BKN
2020-21,2021-01-07,regular,SAS,LAL
2020-21,2021-01-08,regular,BKN,MEM
2020-21,2021-01-08,regular,CHA,NOP
2020-21,2021-01-08,regular,CHI,LAL
2020-21,2021-01-08,regular,LAC,GSW
2020-21,2021-01-08,regular,OKC,NYK
2020-21,2021-01-08,regular,ORL,HOU
2020-21,2021-01-08,regular,PHX,DET
2020-21,2021-01-08,regular,TOR,SAC
2020-21,2021-01-08,regular,UTA,MIL
2020-21,2021-01-08,regular,WAS,BOS
2020-21,2021-01-09,regular,ATL,CHA
2020-21,2021-01-09,regular,CLE,MIL
2020-21,2021-01-09,regular,DEN,PHI
2020-21,2021-01-09,regular,MIA,WAS
2020-21,2021-01-09,regular,ORL,DAL
2020-21,2021-01-09,regular,PHX,IND
2020-21,2021-01-09,regular,POR,SAC
2020-21,2021-01-09,regular,SAS,MIN
2020-21,2021-01-10,regular,CHI,LAC
2020-21,2021-01-10,regular,DEN,NYK
2020-21,2021-01-10,regular,LAL,HOU
2020-21,2021-01-10,regular,OKC,BKN
2020-21,2021-01-10,regular,SAS,MIN
2020-21,2021-01-10,regular,TOR,GSW
2020-21,2021-01-10,regular,UTA,DET
2020-21,2021-01-11,regular,IND,SAC
2020-21,2021-01-11,regular,MEM,CLE
2020-21,2021-01-11,regular,MIL,ORL
2020-21,2021-01-11,regular,NYK,CHA
2020-21,2021-01-11,regular,PHI,ATL
2020-21,2021-01-11,regular,PHX,WAS
2020-21,2021-01-11,regular,TOR,POR
2020-21,2021-01-12,regular,DEN,BKN
2020-21,2021-01-12,regular,IND,GSW
2020-21,2021-01-12,regular,LAL,HOU
2020-21,2021-01-12,regular,MIA,PHI
2020-21,2021-01-12,regular,SAS,OKC
2020-21,2021-01-12,regular,UTA,CLE
2020-21,2021-01-13,regular,BKN,NYK
2020-21,2021-01-13,regular,DAL,CHA
2020-21,2021-01-13,regular,LAL,OKC
2020-21,2021-01-13,regular,MEM,MIN
2020-21,2021-01-13,regular,MIL,DET
2020-21,2021-01-13,regular,NOP,LAC
2020-21,2021-01-13,regular,POR,SAC
2020-21,2021-01-14,regular,CHA,TOR
2020-21,2021-01-14,regular,GSW,DEN
2020-21,2021-01-14,regular,HOU,SAS
2020-21,2021-01-14,regular,IND,POR
2020-21,2021-01-14,regular,MIA,PHI
2020-21,2021-01-15,regular,ATL,UTA
2020-21,2021-01-15,regular,CHI,OKC
2020-21,2021-01-15,regular,DAL,MIL
2020-21,2021-01-15,regular,LAC,SAC
2020-21,2021-01-15,regular,NOP,LAL
2020-21,2021-01-15,regular,NYK,CLE
2020-21,2021-01-15,regular,ORL,BOS
2020-21,2021-01-16,regular,ATL,POR
2020-21,2021-01-16,regular,CHA,TOR
2020-21,2021-01-16,regular,DET,MIA
2020-21,2021-01-16,regular,HOU,SAS
2020-21,2021-01-16,regular,ORL,BKN
2020-21,2021-01-16,regular,PHI,MEM
2020-21,2021-01-17,regular,CHI,DAL
2020-21,2021-01-17,regular,IND,LAC
2020-21,2021-01-17,regular,NOP,SAC
2020-21,2021-01-17,regular,NYK,BOS
2020-21,2021-01-17,regular,UTA,DEN
2020-21,2021-01-18,regular,DAL,TOR
2020-21,2021-01-18,regular,DET,MIA
2020-21,2021-01-18,regular,GSW,LAL
2020-21,2021-01-18,regular,HOU,CHI
2020-21,2021-01-18,regular,MIL,BKN
2020-21,2021-01-18,regular,MIN,ATL
2020-21,2021-01-18,regular,ORL,NYK
2020-21,2021-01-18,regular,PHX,MEM
2020-21,2021-01-18,regular,SAS,POR
2020-21,2021-01-19,regular,NOP,UTA
2020-21,2021-01-19,regular,OKC,DEN
2020-21,2021-01-20,regular,BKN,CLE
2020-21,2021-01-20,regular,BOS,PHI
2020-21,2021-01-20,regular,DAL,IND
2020-21,2021-01-20,regular,DET,ATL
2020-21,2021-01-20,regular,MIA,TOR
2020-21,2021-01-20,regular,ORL,MIN
2020-21,2021-01-20,regular,PHX,HOU
2020-21,2021-01-20,regular,SAC,LAC
2020-21,2021-01-20,regular,SAS,GSW
2020-21,2021-01-21,regular,LAL,MIL
2020-21,2021-01-21,regular,NOP,UTA
2020-21,2021-01-21,regular,NYK,GSW
2020-21,2021-01-22,regular,ATL,MIN
2020-21,2021-01-22,regular,BKN,CLE
2020-21,2021-01-22,regular,BOS,PHI
2020-21,2021-01-22,regular,CHI,CHA
2020-21,2021-01-22,regular,DAL,SAS
2020-21,2021-01-22,regular,DEN,PHX
2020-21,2021-01-22,regular,HOU,DET
2020-21,2021-01-22,regular,MIA,TOR
2020-21,2021-01-22,regular,NYK,SAC
2020-21,2021-01-22,regular,OKC,LAC
2020-21,2021-01-22,regular,ORL,IND
2020-21,2021-01-23,regular,DEN,PHX
2020-21,2021-01-23,regular,GSW,UTA
2020-21,2021-01-23,regular,HOU,DAL
2020-21,2021-01-23,regular,LAL,CHI
2020-21,2021-01-23,regular,MIA,BKN
2020-21,2021-01-23,regular,NOP,MIN
2020-21,2021-01-23,regular,PHI,DET
2020-21,2021-01-24,regular,ATL,MIL
2020-21,2021-01-24,regular,CHA,ORL
2020-21,2021-01-24,regular,CLE,BOS
2020-21,2021-01-24,regular,NYK,POR
2020-21,2021-01-24,regular,OKC,LAC
2020-21,2021-01-24,regular,TOR,IND
2020-21,2021-01-24,regular,WAS,SAS
2020-21,2021-01-25,regular,BOS,CHI
2020-21,2021-01-25,regular,CHA,ORL
2020-21,2021-01-25,regular,DEN,DAL
2020-21,2021-01-25,regular,LAL,CLE
2020-21,2021-01-25,regular,MIA,BKN
2020-21,2021-01-25,regular,MIN,GSW
2020-21,2021-01-25,regular,OKC,POR
2020-21,2021-01-25,regular,PHI,DET
2020-21,2021-01-25,regular,TOR,IND
2020-21,2021-01-26,regular,LAC,ATL
2020-21,2021-01-26,regular,NYK,UTA
2020-21,2021-01-26,regular,WAS,HOU
2020-21,2021-01-27,regular,BKN,ATL
2020-21,2021-01-27,regular,BOS,SAS
2020-21,2021-01-27,regular,DAL,UTA
2020-21,2021-01-27,regular,DEN,MIA
2020-21,2021-01-27,regular,DET,CLE
2020-21,2021-01-27,regular,IND,CHA
2020-21,2021-01-27,regular,LAL,PHI
2020-21,2021-01-27,regular,MIL,TOR
2020-21,2021-01-27,regular,MIN,GSW
2020-21,2021-01-27,regular,OKC,PHX
2020-21,2021-01-27,regular,SAC,ORL
2020-21,2021-01-27,regular,WAS,NOP
2020-21,2021-01-28,regular,GSW,PHX
2020-21,2021-01-28,regular,LAC,MIA
2020-21,2021-01-28,regular,LAL,DET
2020-21,2021-01-28,regular,POR,HOU
2020-21,2021-01-29,regular,ATL,WAS
2020-21,2021-01-29,regular,BKN,OKC
2020-21,2021-01-29,regular,CLE,NYK
2020-21,2021-01-29,regular,DAL,UTA
2020-21,2021-01-29,regular,DEN,SAS
2020-21,2021-01-29,regular,IND,CHA
2020-21,2021-01-29,regular,LAC,ORL
2020-21,2021-01-29,regular,MIL,NOP
2020-21,2021-01-29,regular,PHI,MIN
2020-21,2021-01-29,regular,SAC,TOR
2020-21,2021-01-30,regular,DET,GSW
2020-21,2021-01-30,regular,HOU,NOP
2020-21,2021-01-30,regular,LAL,BOS
2020-21,2021-01-30,regular,MEM,SAS
2020-21,2021-01-30,regular,MIL,CHA
2020-21,2021-01-30,regular,PHX,DAL
2020-21,2021-01-30,regular,POR,CHI
2020-21,2021-01-30,regular,SAC,MIA
2020-21,2021-01-31,regular,BKN,WAS
2020-21,2021-01-31,regular,CLE,MIN
2020-21,2021-01-31,regular,LAC,NYK
2020-21,2021-01-31,regular,ORL,TOR
2020-21,2021-01-31,regular,PHI,IND
2020-21,2021-01-31,regular,UTA,DEN
2020-21,2021-02-01,regular,CHA,MIA
